proporcion,split,seed,bought_rate
80/10/10,test,56,0.1270611057225994
80/10/10,valid,57,0.1290650406504065
80/10/10,test,57,0.12475442043222004
80/10/10,valid,58,0.13858424725822532
80/10/10,test,58,0.13353115727002968
80/10/10,valid,59,0.12753623188405797
80/10/10,test,59,0.13095238095238096
80/10/10,valid,60,0.13065843621399176
80/10/10,test,60,0.12362911266201396
80/10/10,valid,61,0.12588116817724068
80/10/10,test,61,0.13313609467455623
80/10/10,valid,62,0.11776447105788423
80/10/10,test,62,0.13960703205791106
80/10/10,valid,63,0.13445378151260504
80/10/10,test,63,0.13171225937183384
80/10/10,valid,64,0.13598326359832635
80/10/10,test,64,0.13824419778002017
80/10/10,valid,65,0.13260219341974078
80/10/10,test,65,0.12759643916913946
80/10/10,valid,66,0.1274131274131274
80/10/10,test,66,0.13880445795339413
80/10/10,valid,67,0.12736318407960198
80/10/10,test,67,0.14189837008628955
80/10/10,valid,68,0.12586037364798427
80/10/10,test,68,0.12922465208747516
80/10/10,valid,69,0.1338100102145046
80/10/10,test,69,0.12864321608040202
80/10/10,valid,70,0.12844036697247707
80/10/10,test,70,0.13347022587268995
80/10/10,valid,71,0.13047808764940239
80/10/10,test,71,0.13155291790306628
80/10/10,valid,72,0.13353115727002968
80/10/10,test,72,0.1323529411764706
80/10/10,valid,73,0.12925851703406813
80/10/10,test,73,0.12852664576802508
80/10/10,valid,74,0.12877263581488935
80/10/10,test,74,0.12755598831548198
80/10/10,valid,75,0.13157894736842105
80/10/10,test,75,0.12696850393700787
80/10/10,valid,76,0.13576494427558258
80/10/10,test,76,0.13282732447817835
80/10/10,valid,77,0.13858424725822532
80/10/10,test,77,0.1303501945525292
80/10/10,valid,78,0.125250501002004
80/10/10,test,78,0.12739463601532566
80/10/10,valid,79,0.13170731707317074
80/10/10,test,79,0.1276595744680851
80/10/10,valid,80,0.13205645161290322
80/10/10,test,80,0.13495145631067962
80/10/10,valid,81,0.13123092573753814
80/10/10,test,81,0.13320274240940255
80/10/10,valid,82,0.13070539419087138
80/10/10,test,82,0.12560386473429952
80/10/10,valid,83,0.133130081300813
80/10/10,test,83,0.12340842311459353
80/10/10,valid,84,0.1286727456940223
80/10/10,test,84,0.12410256410256411
80/10/10,valid,85,0.12389380530973451
80/10/10,test,85,0.12212212212212212
80/10/10,valid,86,0.131551901336074
80/10/10,test,86,0.12332695984703633
80/10/10,valid,87,0.1358921161825726
80/10/10,test,87,0.12828282828282828
80/10/10,valid,88,0.13065843621399176
80/10/10,test,88,0.13372093023255813
80/10/10,valid,89,0.1267605633802817
80/10/10,test,89,0.12653061224489795
80/10/10,valid,90,0.12658227848101267
80/10/10,test,90,0.13078470824949698
80/10/10,valid,91,0.12622309197651663
80/10/10,test,91,0.12922465208747516
80/10/10,valid,92,0.1242603550295858
80/10/10,test,92,0.13557594291539246
80/10/10,valid,93,0.13233830845771144
80/10/10,test,93,0.12562313060817548
80/10/10,valid,94,0.1359026369168357
80/10/10,test,94,0.1292929292929293
80/10/10,valid,95,0.12962962962962962
80/10/10,test,95,0.13676907829534193
80/10/10,valid,96,0.1277258566978193
80/10/10,test,96,0.13254203758654798
80/10/10,valid,97,0.1312127236580517
80/10/10,test,97,0.13021868787276342
80/10/10,valid,98,0.12659470068694798
80/10/10,test,98,0.1346153846153846
80/10/10,valid,99,0.12388503468780972
80/10/10,test,99,0.12274024738344434
80/10/10,valid,100,0.1288404360753221
80/10/10,test,100,0.13494461228600202
80/10/10,valid,101,0.12840466926070038
80/10/10,test,101,0.13034825870646766
80/10/10,valid,102,0.12437311935807423
80/10/10,test,102,0.13552361396303902
80/10/10,valid,103,0.13346613545816732
80/10/10,test,103,0.13432835820895522
80/10/10,valid,104,0.13366336633663367
80/10/10,test,104,0.13353720693170235
80/10/10,valid,105,0.13113113113113112
80/10/10,test,105,0.12539184952978055
80/10/10,valid,106,0.13649851632047477
80/10/10,test,106,0.12923076923076923
80/10/10,valid,107,0.1286727456940223
80/10/10,test,107,0.129126213592233
80/10/10,valid,108,0.14126016260162602
80/10/10,test,108,0.12770137524557956
80/10/10,valid,109,0.1270935960591133
80/10/10,test,109,0.1289701636188643
80/10/10,valid,110,0.12216748768472907
80/10/10,test,110,0.13043478260869565
80/10/10,valid,111,0.12877263581488935
80/10/10,test,111,0.12955465587044535
80/10/10,valid,112,0.12637913741223672
80/10/10,test,112,0.1326829268292683
80/10/10,valid,113,0.12562313060817548
80/10/10,test,113,0.13082259663032705
80/10/10,valid,114,0.12412412412412413
80/10/10,test,114,0.1398527865404837
80/10/10,valid,115,0.12992125984251968
80/10/10,test,115,0.12487512487512488
80/10/10,valid,116,0.13807531380753138
80/10/10,test,116,0.12744090441932168
80/10/10,valid,117,0.12254901960784313
80/10/10,test,117,0.13
80/10/10,valid,118,0.12350597609561753
80/10/10,test,118,0.1324110671936759
80/10/10,valid,119,0.1311806256306761
80/10/10,test,119,0.1232741617357002
80/10/10,valid,120,0.13113113113113112
80/10/10,test,120,0.12612612612612611
80/10/10,valid,121,0.1314508276533593
80/10/10,test,121,0.13557594291539246
80/10/10,valid,122,0.12561819980217606
80/10/10,test,122,0.12692307692307692
80/10/10,valid,123,0.13347022587268995
80/10/10,test,123,0.12659470068694798
80/10/10,valid,124,0.14029850746268657
80/10/10,test,124,0.12610837438423644
80/10/10,valid,125,0.12704918032786885
80/10/10,test,125,0.1300097751710655
80/10/10,valid,126,0.13387423935091278
80/10/10,test,126,0.12836438923395446
80/10/10,valid,127,0.12913223140495866
80/10/10,test,127,0.13891625615763548
80/10/10,valid,128,0.12361809045226131
80/10/10,test,128,0.13137254901960785
80/10/10,valid,129,0.13170731707317074
80/10/10,test,129,0.13110047846889952
80/10/10,valid,130,0.12570888468809074
80/10/10,test,130,0.13142292490118576
80/10/10,valid,131,0.12015503875968993
80/10/10,test,131,0.13453815261044177
80/10/10,valid,132,0.1292517006802721
80/10/10,test,132,0.12815533980582525
80/10/10,valid,133,0.12030798845043311
80/10/10,test,133,0.13065843621399176
80/10/10,valid,134,0.13394683026584867
80/10/10,test,134,0.1291913214990138
80/10/10,valid,135,0.125
80/10/10,test,135,0.12600806451612903
80/10/10,valid,136,0.12768130745658834
80/10/10,test,136,0.12837837837837837
80/10/10,valid,137,0.12729124236252545
80/10/10,test,137,0.12342079689018465
80/10/10,valid,138,0.12326043737574553
80/10/10,test,138,0.13846153846153847
80/10/10,valid,139,0.13613101330603888
80/10/10,test,139,0.13572854291417166
80/10/10,valid,140,0.1301775147928994
80/10/10,test,140,0.13260219341974078
80/10/10,valid,141,0.13209494324045407
80/10/10,test,141,0.13392857142857142
80/10/10,valid,142,0.1260245901639344
80/10/10,test,142,0.1326829268292683
80/10/10,valid,143,0.13226452905811623
80/10/10,test,143,0.13313609467455623
80/10/10,valid,144,0.1270935960591133
80/10/10,test,144,0.1504149377593361
80/10/10,valid,145,0.12835820895522387
80/10/10,test,145,0.12974051896207583
80/10/10,valid,146,0.12893401015228426
80/10/10,test,146,0.12884615384615383
80/10/10,valid,147,0.12770137524557956
80/10/10,test,147,0.1349206349206349
80/10/10,valid,148,0.12768130745658834
80/10/10,test,148,0.12763819095477386
80/10/10,valid,149,0.1211519364448858
80/10/10,test,149,0.1242603550295858
80/10/10,valid,150,0.1277445109780439
80/10/10,test,150,0.1309055118110236
80/10/10,valid,151,0.1342828077314344
80/10/10,test,151,0.12398373983739837
80/10/10,valid,152,0.12696850393700787
80/10/10,test,152,0.13255360623781676
80/10/10,valid,153,0.14038657171922686
80/10/10,test,153,0.12730806608357628
80/10/10,valid,154,0.1389452332657201
80/10/10,test,154,0.13432835820895522
80/10/10,valid,155,0.12696850393700787
80/10/10,test,155,0.11923847695390781
80/10/10,valid,156,0.1292372881355932
80/10/10,test,156,0.1310483870967742
80/10/10,valid,157,0.1346153846153846
80/10/10,test,157,0.1306005719733079
80/10/10,valid,158,0.12893700787401574
80/10/10,test,158,0.12935323383084577
80/10/10,valid,159,0.123
80/10/10,test,159,0.13184584178498987
80/10/10,valid,160,0.12462612163509472
80/10/10,test,160,0.13247011952191234
80/10/10,valid,161,0.13029989658738367
80/10/10,test,161,0.12866603595080417
80/10/10,valid,162,0.12512512512512514
80/10/10,test,162,0.1405940594059406
80/10/10,valid,163,0.12637913741223672
80/10/10,test,163,0.13098729227761485
80/10/10,valid,164,0.1188212927756654
80/10/10,test,164,0.13253012048192772
80/10/10,valid,165,0.12626262626262627
80/10/10,test,165,0.12109375
80/10/10,valid,166,0.12951807228915663
80/10/10,test,166,0.134479271991911
80/10/10,valid,167,0.1290983606557377
80/10/10,test,167,0.13425468904244817
80/10/10,valid,168,0.12386706948640483
80/10/10,test,168,0.1346153846153846
80/10/10,valid,169,0.125
80/10/10,test,169,0.12949640287769784
80/10/10,valid,170,0.12316715542521994
80/10/10,test,170,0.12945973496432212
80/10/10,valid,171,0.12363996043521266
80/10/10,test,171,0.13388259526261587
80/10/10,valid,172,0.1317671092951992
80/10/10,test,172,0.1340956340956341
80/10/10,valid,173,0.12413108242303873
80/10/10,test,173,0.13631633714880334
80/10/10,valid,174,0.13562753036437247
80/10/10,test,174,0.12156862745098039
80/10/10,valid,175,0.1355421686746988
80/10/10,test,175,0.1286727456940223
80/10/10,valid,176,0.12815338042381433
80/10/10,test,176,0.1293774319066148
80/10/10,valid,177,0.1293774319066148
80/10/10,test,177,0.13253012048192772
80/10/10,valid,178,0.13190184049079753
80/10/10,test,178,0.13163265306122449
80/10/10,valid,179,0.12316715542521994
80/10/10,test,179,0.13034825870646766
80/10/10,valid,180,0.13478691774033696
80/10/10,test,180,0.13837095191364082
80/10/10,valid,181,0.12935323383084577
80/10/10,test,181,0.12916246215943492
80/10/10,valid,182,0.13279678068410464
80/10/10,test,182,0.13108242303872888
80/10/10,valid,183,0.1348747591522158
80/10/10,test,183,0.1325178389398573
80/10/10,valid,184,0.13326551373346898
80/10/10,test,184,0.12753036437246965
80/10/10,valid,185,0.13078470824949698
80/10/10,test,185,0.13229571984435798
80/10/10,valid,186,0.12449799196787148
80/10/10,test,186,0.12751004016064257
80/10/10,valid,187,0.13522012578616352
80/10/10,test,187,0.134765625
80/10/10,valid,188,0.12823061630218688
80/10/10,test,188,0.1413662239089184
80/10/10,valid,189,0.12423625254582485
80/10/10,test,189,0.13030602171767028
80/10/10,valid,190,0.1350253807106599
80/10/10,test,190,0.13306451612903225
80/10/10,valid,191,0.142721217887726
80/10/10,test,191,0.12977867203219315
80/10/10,valid,192,0.12989690721649486
80/10/10,test,192,0.1360824742268041
80/10/10,valid,193,0.12624254473161034
80/10/10,test,193,0.12576687116564417
80/10/10,valid,194,0.129064039408867
80/10/10,test,194,0.13488843813387424
80/10/10,valid,195,0.12142857142857143
80/10/10,test,195,0.12825458052073288
80/10/10,valid,196,0.12749003984063745
80/10/10,test,196,0.13386613386613386
80/10/10,valid,197,0.13194444444444445
80/10/10,test,197,0.12871287128712872
80/10/10,valid,198,0.127
80/10/10,test,198,0.1282051282051282
80/10/10,valid,199,0.12512218963831867
80/10/10,test,199,0.13216715257531583
80/10/10,valid,200,0.12611717974180736
80/10/10,test,200,0.1325910931174089
80/10/10,valid,201,0.13440320962888666
80/10/10,test,201,0.13141683778234087
80/10/10,valid,202,0.12669245647969052
80/10/10,test,202,0.13320274240940255
80/10/10,valid,203,0.12922465208747516
80/10/10,test,203,0.14258188824662812
80/10/10,valid,204,0.12345679012345678
80/10/10,test,204,0.13428571428571429
80/10/10,valid,205,0.12671905697445973
80/10/10,test,205,0.12810327706057598
80/10/10,valid,206,0.12759643916913946
80/10/10,test,206,0.1220703125
80/10/10,valid,207,0.13066385669125394
80/10/10,test,207,0.1383838383838384
80/10/10,valid,208,0.1243680485338726
80/10/10,test,208,0.12903225806451613
80/10/10,valid,209,0.1395112016293279
80/10/10,test,209,0.1349206349206349
80/10/10,valid,210,0.13387423935091278
80/10/10,test,210,0.13114754098360656
80/10/10,valid,211,0.12374245472837023
80/10/10,test,211,0.133
80/10/10,valid,212,0.1301775147928994
80/10/10,test,212,0.12877263581488935
80/10/10,valid,213,0.1303030303030303
80/10/10,test,213,0.13286713286713286
80/10/10,valid,214,0.11914893617021277
80/10/10,test,214,0.13111545988258316
80/10/10,valid,215,0.12653061224489795
80/10/10,test,215,0.13372093023255813
80/10/10,valid,216,0.12684365781710916
80/10/10,test,216,0.12869198312236288
80/10/10,valid,217,0.11904761904761904
80/10/10,test,217,0.12928501469147893
80/10/10,valid,218,0.1185617103984451
80/10/10,test,218,0.13306852035749753
80/10/10,valid,219,0.13068731848983542
80/10/10,test,219,0.127826941986234
80/10/10,valid,220,0.12823061630218688
80/10/10,test,220,0.125
80/10/10,valid,221,0.12916246215943492
80/10/10,test,221,0.124750499001996
80/10/10,valid,222,0.13479623824451412
80/10/10,test,222,0.12606635071090047
80/10/10,valid,223,0.12537917087967643
80/10/10,test,223,0.12823061630218688
80/10/10,valid,224,0.12649402390438247
80/10/10,test,224,0.11983887210473314
80/10/10,valid,225,0.12313803376365443
80/10/10,test,225,0.13333333333333333
80/10/10,valid,226,0.13138686131386862
80/10/10,test,226,0.12584053794428435
80/10/10,valid,227,0.1323251417769376
80/10/10,test,227,0.13532338308457711
80/10/10,valid,228,0.12745098039215685
80/10/10,test,228,0.13306451612903225
80/10/10,valid,229,0.12837837837837837
80/10/10,test,229,0.13160518444666003
80/10/10,valid,230,0.12358393408856849
80/10/10,test,230,0.13030602171767028
80/10/10,valid,231,0.1317671092951992
80/10/10,test,231,0.13682092555331993
80/10/10,valid,232,0.13645418326693226
80/10/10,test,232,0.13165829145728644
80/10/10,valid,233,0.13414634146341464
80/10/10,test,233,0.13086913086913088
80/10/10,valid,234,0.12649402390438247
80/10/10,test,234,0.125
80/10/10,valid,235,0.11938775510204082
80/10/10,test,235,0.13485477178423236
80/10/10,valid,236,0.12613521695257315
80/10/10,test,236,0.12547892720306514
80/10/10,valid,237,0.13333333333333333
80/10/10,test,237,0.12957467853610286
80/10/10,valid,238,0.1339375629405841
80/10/10,test,238,0.11949069539666993
80/10/10,valid,239,0.12703252032520326
80/10/10,test,239,0.13096446700507614
80/10/10,valid,240,0.13388259526261587
80/10/10,test,240,0.1308411214953271
80/10/10,valid,241,0.13465346534653466
80/10/10,test,241,0.12660731948565776
80/10/10,valid,242,0.12127236580516898
80/10/10,test,242,0.12989690721649486
80/10/10,valid,243,0.13407258064516128
80/10/10,test,243,0.13719512195121952
80/10/10,valid,244,0.13850687622789784
80/10/10,test,244,0.13209393346379647
80/10/10,valid,245,0.121414913957935
80/10/10,test,245,0.1299093655589124
80/10/10,valid,246,0.13192346424974824
80/10/10,test,246,0.13013013013013014
80/10/10,valid,247,0.12512613521695257
80/10/10,test,247,0.13018322082931533
80/10/10,valid,248,0.1291913214990138
80/10/10,test,248,0.12451737451737452
80/10/10,valid,249,0.1283851554663992
80/10/10,test,249,0.13034623217922606
80/10/10,valid,250,0.1342828077314344
80/10/10,test,250,0.12171372930866602
80/10/10,valid,251,0.13282001924927817
80/10/10,test,251,0.13095238095238096
80/10/10,valid,252,0.13077679449360866
80/10/10,test,252,0.12536728697355534
80/10/10,valid,253,0.12797619047619047
80/10/10,test,253,0.1354775828460039
80/10/10,valid,254,0.13435897435897437
80/10/10,test,254,0.13513513513513514
80/10/10,valid,255,0.12710084033613445
80/10/10,test,255,0.1337890625
80/10/10,valid,256,0.13399014778325122
80/10/10,test,256,0.12721584984358708
80/10/10,valid,257,0.127826941986234
80/10/10,test,257,0.12351778656126482
80/10/10,valid,258,0.12121212121212122
80/10/10,test,258,0.13676907829534193
80/10/10,valid,259,0.12962962962962962
80/10/10,test,259,0.12586719524281467
80/10/10,valid,260,0.1330049261083744
80/10/10,test,260,0.1347449470644851
80/10/10,valid,261,0.13
80/10/10,test,261,0.13453815261044177
80/10/10,valid,262,0.13025641025641024
80/10/10,test,262,0.13138686131386862
80/10/10,valid,263,0.12734452122408688
80/10/10,test,263,0.13627450980392156
80/10/10,valid,264,0.12236710130391174
80/10/10,test,264,0.13768844221105528
80/10/10,valid,265,0.1278493557978196
80/10/10,test,265,0.13182286302780638
80/10/10,valid,266,0.13429752066115702
80/10/10,test,266,0.12887112887112886
80/10/10,valid,267,0.130879345603272
80/10/10,test,267,0.13457556935817805
80/10/10,valid,268,0.11904761904761904
80/10/10,test,268,0.1332675222112537
80/10/10,valid,269,0.136226034308779
80/10/10,test,269,0.13064833005893908
80/10/10,valid,270,0.13751263902932254
80/10/10,test,270,0.13300970873786408
80/10/10,valid,271,0.13228035538005922
80/10/10,test,271,0.1316831683168317
80/10/10,valid,272,0.13163265306122449
80/10/10,test,272,0.1330603889457523
80/10/10,valid,273,0.1337890625
80/10/10,test,273,0.1364522417153996
80/10/10,valid,274,0.12658227848101267
80/10/10,test,274,0.13771839671120248
80/10/10,valid,275,0.13569937369519833
80/10/10,test,275,0.1324828263002944
80/10/10,valid,276,0.1305668016194332
80/10/10,test,276,0.12761714855433698
80/10/10,valid,277,0.12561819980217606
80/10/10,test,277,0.1276595744680851
80/10/10,valid,278,0.12338308457711443
80/10/10,test,278,0.123046875
80/10/10,valid,279,0.12403100775193798
80/10/10,test,279,0.13689320388349516
80/10/10,valid,280,0.13217213114754098
80/10/10,test,280,0.12003968253968254
80/10/10,valid,281,0.12154150197628459
80/10/10,test,281,0.13877952755905512
80/10/10,valid,282,0.1279916753381894
80/10/10,test,282,0.12916246215943492
80/10/10,valid,283,0.13275193798449614
80/10/10,test,283,0.13222331047992164
80/10/10,valid,284,0.13078470824949698
80/10/10,test,284,0.1384928716904277
80/10/10,valid,285,0.13131313131313133
80/10/10,test,285,0.12266928361138371
80/10/10,valid,286,0.11839530332681017
80/10/10,test,286,0.12877263581488935
80/10/10,valid,287,0.1279296875
80/10/10,test,287,0.12977867203219315
80/10/10,valid,288,0.13360323886639677
80/10/10,test,288,0.12896825396825398
80/10/10,valid,289,0.12280701754385964
80/10/10,test,289,0.1301715438950555
80/10/10,valid,290,0.13434343434343435
80/10/10,test,290,0.12931885488647582
80/10/10,valid,291,0.13655030800821355
80/10/10,test,291,0.12931885488647582
80/10/10,valid,292,0.12828282828282828
80/10/10,test,292,0.12893401015228426
80/10/10,valid,293,0.13222331047992164
80/10/10,test,293,0.13320079522862824
80/10/10,valid,294,0.12412412412412413
80/10/10,test,294,0.13373253493013973
80/10/10,valid,295,0.12209889001009082
80/10/10,test,295,0.12857142857142856
80/10/10,valid,296,0.13279678068410464
80/10/10,test,296,0.12886597938144329
80/10/10,valid,297,0.12732919254658384
80/10/10,test,297,0.12390243902439024
80/10/10,valid,298,0.13043478260869565
80/10/10,test,298,0.13609467455621302
80/10/10,valid,299,0.12725450901803606
80/10/10,test,299,0.1288404360753221
