epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.3726715220768521,0.4324548715441771,0.8616869249724818,0.3722729353067553,0.444388176806164,0.8482083655926786
2,0.17307904893102063,0.6552966363408028,0.9500326426456526,0.16879151463110711,0.6722205501302142,0.9442598217298951
3,0.15352954490655366,0.6833768765874498,0.9550421826055784,0.15240600685252048,0.6655180740457993,0.9461616342088024
4,0.15089017089883464,0.6995050554477913,0.958372906333215,0.15155045651347043,0.6691457607879069,0.9478053719254361
5,0.1598921988565311,0.7034691403638694,0.9598062932131289,0.1585957063971279,0.6640386277124494,0.9481071208782483
6,0.15130364007427566,0.7106555555693739,0.9622250094135429,0.1523324491801822,0.6804875766386733,0.9515692930736704
7,0.14675560301192067,0.7171336017554879,0.9640874913201264,0.15171821842166547,0.6866416175127917,0.9535147797431164
8,0.14547515654999124,0.7245386213968266,0.9654491817667121,0.1506751278969888,0.6807277148634997,0.9552220435550791
9,0.14458480677516952,0.731969903176413,0.9670237943666831,0.15205545705532997,0.6969987523410399,0.9584658447978084
10,0.14443601193559966,0.7416972838620689,0.9684589872020963,0.1510243117610348,0.7061376245405827,0.9612848152780259
11,0.1406914493354878,0.7460756583262395,0.96956477375441,0.14809023156185175,0.7083845230712699,0.9626982708990928
12,0.13855548487329103,0.7505397175012339,0.9704440934870925,0.14875975809245306,0.7151166465975093,0.9631905981378914
13,0.13967878181068677,0.7654621900078925,0.9715453651506574,0.14818416516954336,0.7153473821216789,0.9652949000456593
14,0.13556566727770034,0.7737274053678636,0.9724391325273354,0.14718804652684522,0.7255536893810212,0.9653941595696106
15,0.1357758170024572,0.7796110370935384,0.973558283150345,0.1466535161409741,0.7211283567630442,0.9653941595696107
16,0.1350855231710114,0.7815642463607329,0.974248519342235,0.14989149553554557,0.7302264366270674,0.9652353443312884
17,0.13060754340798666,0.7854644924346521,0.9747843463389219,0.14668308642104724,0.7280615440780008,0.965556945188891
18,0.12793957265237366,0.7953136986269094,0.9757747323348206,0.14820200599759856,0.7289810939873779,0.9652512258551208
19,0.12851885557004675,0.8011629204280073,0.9761498292920565,0.15270560632679905,0.7269995871583546,0.9650487364262601
20,0.13335101981793412,0.7815682913032787,0.9744594549445706,0.15902747691314276,0.7154697328635509,0.9647747801401544
