epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.1754970336157597,0.6508852698620586,0.9488600357398594,0.1743272487447163,0.6999269615333407,0.9454985805888076
2,0.14859765203626102,0.7167786463807515,0.9625340083994991,0.15310915355609162,0.6839578692844408,0.9544398785063427
3,0.1434090875951957,0.7403054822579618,0.9685106375293806,0.15104717722483407,0.6807602102108966,0.960320012705219
4,0.1400408746512087,0.7626535066920725,0.9717976571339306,0.14959299421119435,0.6915352635507827,0.9651996109026661
5,0.1326817700940068,0.7855782513666222,0.9743435126015059,0.14496851401112587,0.7092116329420489,0.966994223095706
6,0.1294334368515681,0.7971119272212389,0.9757328341672332,0.14232985880250765,0.7174021506028936,0.9678557957636035
7,0.12542150717460288,0.8224721078744637,0.9786368106103497,0.14657967384452017,0.7373302432899256,0.9689238282413198
8,0.12046473350905039,0.8548106412104706,0.9810785527433818,0.14719165868569759,0.7451717833975174,0.9694399777658667
9,0.11538681175816895,0.8542083669817107,0.9813675959210689,0.14553665496080676,0.7253050509595129,0.9685069382407242
10,0.10938119945258191,0.8803079478597073,0.9844908153618186,0.1471414478702125,0.7687641374681706,0.9696504079566435
11,0.10467918334487364,0.8916590271161222,0.9859966210572605,0.14219107955336094,0.7671038106989264,0.9708851964345979
12,0.104512135747393,0.8878708736860725,0.9863290974647094,0.15446528862012882,0.7903597272362555,0.9698330454807138
13,0.10372824096468879,0.8901608146571414,0.9858877219406437,0.1574586675824406,0.8066903343324664,0.9712385603398646
14,0.09199488523835396,0.9070066182556042,0.9884521787498634,0.15581051370648738,0.7732960510092634,0.9693605701467056
15,0.08869140369087644,0.918181311345553,0.9896493466504492,0.16329901980780792,0.7817992514478046,0.9677128620491137
16,0.08298225882763327,0.9290360230801177,0.9910605202777198,0.15802328173165647,0.7848958232508982,0.9695432076707761
17,0.07997772821394702,0.9374846462042242,0.9917415460965626,0.15395618276857087,0.7994316510694027,0.9724217338653643
18,0.08822044480275373,0.9345682699883333,0.9911869371626814,0.1650559934022748,0.7714808725342998,0.96774065471582
19,0.07518910920737269,0.9499298308538332,0.9935263719166695,0.1918341151186239,0.7516681273615621,0.9653544557600302
20,0.06486743268452232,0.9612936019357511,0.995129338017982,0.1667380749542659,0.7913035978228579,0.9707938776725626
