epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.3741344635784456,0.3828141596328809,0.7716394554321787,0.37542037850865057,0.32521172728680214,0.7259087209417743
2,0.15409987240910733,0.7113821008611729,0.9572183589824164,0.1548036694705725,0.6857049290660763,0.946518968495027
3,0.14910448532970172,0.7305681073679177,0.9638435970299256,0.15172627951218703,0.6905078551900016,0.954983820697596
4,0.145317407175091,0.7387903605692657,0.9674681497173228,0.15030724854669839,0.6965543752899136,0.9613165783256904
5,0.14434642827534636,0.7415878254415431,0.9690921552002038,0.15353367592050174,0.6946456492188697,0.96474301709249
6,0.14232144893677795,0.7446910880182814,0.9696996786302188,0.14563886422380426,0.693574350313706,0.9647033132829095
7,0.13718202408813301,0.7534718473194215,0.9714888387435244,0.1516356901508148,0.690504390311483,0.9620908026125108
8,0.13430960042029194,0.7631798180645851,0.9725404466308545,0.15435599986319548,0.694386552892545,0.9618247870883211
9,0.13225857091082618,0.7670676071173076,0.9733504176723583,0.15234891632609118,0.6952158799783218,0.9626268040418478
10,0.12783775834767258,0.7885850819702002,0.9753907861956373,0.15957515528587218,0.6979720910734275,0.959184483751216
11,0.12408435706812113,0.787797913058888,0.9759349205876218,0.1515530822114728,0.7225009321760626,0.9670061342385801
12,0.11847343595875921,0.8122011563136761,0.9785365800801302,0.1601552640962028,0.7147708260808455,0.9642546602346495
13,0.12267245219662334,0.8163884628711469,0.9790872159119127,0.15790051361110724,0.7078040660012737,0.9651638774740435
14,0.11273438622457806,0.8406994171306641,0.981291745790092,0.1623747737727592,0.7282712884956084,0.9663232287137951
15,0.10896212377686944,0.8480172285491554,0.9820863662098502,0.173643187623476,0.718112576770112,0.960840132610724
16,0.10813182537139517,0.852484310760407,0.9826054881181673,0.17193691422528673,0.7191424480007858,0.9648780100450639
17,0.11738133998731172,0.8704467937137886,0.9844290516837376,0.18510802905852392,0.7158572426456213,0.9585651043217597
18,0.10081272672158409,0.8798495048998548,0.9859245634328325,0.16826083259445643,0.7428679200248868,0.9677684473825263
19,0.09566099349679229,0.8921036014711563,0.9872916717459164,0.18528691501181338,0.7514008126308748,0.9642665713775237
20,0.10015319473722697,0.8975847119201792,0.9876795909871985,0.1771945918354396,0.7604004982699724,0.9683520933833601
