epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.3853192865100508,0.14318399728299075,0.5331905725511018,0.38432885549256257,0.1450429297122508,0.5202787207432553
2,0.38457124461395975,0.20163770747421264,0.6389254745373819,0.3837302379280289,0.19384141405866226,0.6079129692493995
3,0.3832938907422546,0.27373860456999355,0.7235554387704333,0.3826548490170961,0.25631787882056767,0.6858694141702897
4,0.368845984586225,0.4043092916256498,0.8351882302268191,0.3699387475072303,0.39183812223260317,0.8023226728604611
5,0.2564797426589339,0.6206489397671113,0.9379105275466907,0.2700024366537942,0.6013621548994391,0.927981259801878
6,0.17331742160808544,0.659139816294094,0.9526271686139381,0.1789454011040154,0.6528711729170223,0.9416353999166219
7,0.16080520842256235,0.6625732672948165,0.9533747438929356,0.16211170465430527,0.6789693498320136,0.9429734182994858
8,0.16608096362945357,0.6727830709836976,0.953797879266457,0.1652358280164059,0.674442353457477,0.9422746312508686
9,0.15612304011328998,0.6798326650450494,0.9551032239014599,0.15661824890505646,0.6631898516477713,0.9423024239175749
10,0.15542408214489936,0.6836357459764547,0.9556509702044431,0.15717490672945816,0.6555413303087639,0.9417465705834474
11,0.15181147133324804,0.6865755220954963,0.9562269797109931,0.15439215147288365,0.6512491794459337,0.9411013836777639
12,0.15983147461857716,0.6942427889740517,0.9570604281739893,0.1604786614411186,0.6544938085558704,0.9424810910606872
13,0.14922663287237856,0.6888411608818223,0.9575864127132043,0.1558129232580735,0.6584158068369199,0.9427550473467929
14,0.1497312013678257,0.6994106002784932,0.9595355804837613,0.15504025060121462,0.668776456002313,0.9444781926825877
15,0.14747792854692618,0.6977696184033767,0.9594667735792323,0.15686210554257254,0.6615828727921614,0.943668234967145
16,0.1439746885352725,0.7006216817353319,0.9609924447851681,0.15904047662449455,0.67384924524604,0.9427490917753558
17,0.15435051034415578,0.7099103771054361,0.9614203659407627,0.15915594303679562,0.6672819150988841,0.945093601731086
18,0.1457594731749294,0.7073492875416387,0.9623060065176934,0.15490799828946034,0.6791948574886907,0.9473785559724456
19,0.14621805939005228,0.7094706466828795,0.9628437297676548,0.1558467637354605,0.6730579088363934,0.9453953506838981
20,0.14204040233893728,0.7068810719099144,0.9632844732072957,0.15902788315381164,0.665028274586345,0.9443114366823496
