epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.2835521577292691,0.5406642498684257,0.9041606505774091,0.2712268255183471,0.6026198229469116,0.9095944255851349
2,0.15253504234776794,0.7274318293979228,0.9620220200154048,0.15483970615828785,0.671513126475925,0.9539157882198797
3,0.15025256325092848,0.726513751542127,0.9636266114766666,0.15163323472195536,0.6852526990173191,0.9592321283227125
4,0.1446501522856784,0.7425726386392119,0.9668540345497345,0.14682483735764137,0.704527953018845,0.9664066067139141
5,0.14354766932933996,0.7627348053102174,0.9693899572620633,0.1473697641185511,0.7032546639021389,0.9667440890953487
6,0.13686010964040543,0.7796986565878594,0.9722634130572388,0.1406026541271579,0.7110023751995307,0.9686022273837175
7,0.13429615083875754,0.8008250005657702,0.9747536450954313,0.14412305767688954,0.7091325163798362,0.9674309650010918
8,0.12873169862231185,0.8189543388435302,0.977547819444181,0.14402814113966453,0.7296106366697972,0.9684394417644373
9,0.12834367804607527,0.8342540101735837,0.9791804032156843,0.14581196974012975,0.7448094630945644,0.9713537013876481
10,0.11967233745662811,0.8371700368740502,0.9809170100239559,0.1494883056555953,0.7604062648178898,0.9711393008159132
11,0.11655916350947335,0.8559724785411745,0.9821107466090928,0.14401515602110543,0.7508443492960281,0.9704524249101701
12,0.10890985037589576,0.8759645324840634,0.984361870139158,0.14694888983294865,0.7663613323865739,0.9715204573878863
13,0.11660575909201104,0.8824767706321641,0.9850290803984298,0.14418691223629007,0.7732240241664669,0.972918031485121
14,0.10459007486845517,0.8902213775527478,0.9856802176537568,0.14503203992929573,0.7732564839194608,0.9730252317709884
15,0.10182466515628393,0.8849819186259439,0.9860905307432319,0.15990961942876453,0.7780461933363023,0.9713735532924384
16,0.10332701101907647,0.8968772597749098,0.9867320061366368,0.1550696589878309,0.7737776020191368,0.972318503960455
17,0.09510311610992472,0.9089905070624407,0.9884680711582586,0.14944459854044487,0.7911214377377774,0.9707819665296885
18,0.0947032867374586,0.9081885256386361,0.9884778233179558,0.1593495627867682,0.8063100764597901,0.9722113036745876
19,0.08472940417328563,0.9258040162180359,0.9906993291778298,0.1908658997955246,0.7785759156177517,0.963992615091418
20,0.08200887599997159,0.9345276488464671,0.9915490312403213,0.18080718122989695,0.7820302933409036,0.9656244416651778
