epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.3856744810437313,0.20767271662481623,0.6679311967073819,0.3847224252007514,0.19266172924919012,0.6380878645306016
2,0.33954909472756567,0.3975144337930722,0.8236578364472521,0.34498832421563813,0.3789799328117524,0.796255930756556
3,0.20628945321201667,0.6390087819608088,0.9400882389857032,0.2081092841953079,0.6218566553286369,0.9341472614297343
4,0.16946326775919418,0.6728342578281448,0.9530587919783069,0.16830006904293285,0.6605848916528961,0.9436047088718161
5,0.15796037398690982,0.6756243264830475,0.9535227419461156,0.15864845073827913,0.6645221041940519,0.9435372123955295
6,0.1522090897406093,0.6847543662280744,0.9537363864817006,0.1581741209342101,0.680927691727006,0.9438349909673833
7,0.15318065092044086,0.6838905343274478,0.9549223574581899,0.15753662339517366,0.6784390945933818,0.9445238520636055
8,0.14935350678627382,0.6853564220829379,0.9559542804305758,0.153231247981018,0.6844012571700874,0.9483393881642944
9,0.15370171706267105,0.6959836548051931,0.9553072065751228,0.15385728958093914,0.6797890587861808,0.9439938062057055
10,0.14863879500510552,0.6969677096341654,0.9568088585729158,0.15624146629000538,0.6689133696555445,0.946810791495444
11,0.14705769894926193,0.7055511224744513,0.9593250060725254,0.1538296261322355,0.6693091245498023,0.9504516308339785
12,0.14735066475898145,0.708670011222775,0.9581015615194226,0.15504983475354708,0.6825358255453905,0.9504655271673316
13,0.14611898053222838,0.7178640150819455,0.9595810002645725,0.15395905670320717,0.6889839780337136,0.9494570504039862
14,0.14703691470677419,0.7232289559038942,0.9598459339363418,0.1567654275050628,0.6845493109730577,0.9467968951620909
15,0.14532743662561748,0.7128816400157053,0.9622363869331896,0.15810001835485643,0.7000113912964124,0.954175848172632
16,0.15346856103307915,0.7324716475749063,0.960709812749504,0.15903875332211304,0.7090506520946339,0.9476703789728624
17,0.14777029111887888,0.7339847350166789,0.9612378741375432,0.15605719856052436,0.6994156542226946,0.9471780517340639
18,0.1415315591525637,0.7349607250737921,0.9644714374593096,0.15634565281175644,0.6911665474395158,0.9515851745975026
19,0.14006375435567622,0.7420049627971148,0.9660646514009248,0.15739421741427662,0.6933431756909019,0.949826295833085
20,0.1395402238010952,0.7375791309130987,0.9652997389491326,0.1602641457370986,0.6857217991764443,0.949883866356977
