epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.19085826731993005,0.6511292458636193,0.9494917589735671,0.19425115824859834,0.6373254816141057,0.9475949417346594
2,0.16671062357770464,0.6863109524501582,0.9573624742312724,0.1651894368320823,0.6527889961481043,0.9513231294542711
3,0.14820874462842398,0.7190379704680038,0.9638332127858037,0.15183940650186487,0.6791052164321083,0.957020626129077
4,0.14671501744255908,0.7424587410104827,0.9676217462325511,0.15310175933729664,0.7136761213240226,0.958743771464872
5,0.1431527552192237,0.7417018743756133,0.9675930315401098,0.15447494280195045,0.6951532107846289,0.9584777559406825
6,0.13987312949577604,0.7577798125256897,0.9698091195334856,0.15203356195753503,0.7053705222630249,0.96323427232843
7,0.13699422125995192,0.7797439627674347,0.9737233474829947,0.15315740208361592,0.697291116404948,0.9615706827070057
8,0.1425628096664285,0.7773532869428369,0.9733961986442694,0.1536668011538177,0.7178050945568422,0.9644214162348878
9,0.13132045957798014,0.7985705285205343,0.9753286613264562,0.14878899635913695,0.7082855510933732,0.9641673118535723
10,0.12725996064990164,0.8132794089005683,0.9763421635527479,0.1533656041716065,0.7108210531082076,0.9640005558533341
11,0.12367446169775687,0.8152818591142601,0.977623669575158,0.1506050589266861,0.7196233866711529,0.9664899847140334
12,0.11943732679349249,0.8254884866615867,0.9789423782808567,0.15772707103807554,0.7094990893179858,0.9645444980445873
13,0.125264145867422,0.8205431569832817,0.9786095406823081,0.17586618234143556,0.7026037544192258,0.9623925515653227
14,0.12601333935211131,0.8272386366933412,0.9787593446909874,0.16775732102476867,0.6973835372722463,0.9621146248982589
15,0.11498249262248321,0.8378702772766109,0.9801328641460946,0.16817213230839717,0.6776282065720792,0.9612729041351518
16,0.11263775929630108,0.85181326805749,0.9819408964943694,0.16586139899627547,0.704326873356844,0.96143966013539
17,0.10908244610580797,0.8562409106487565,0.9827731710862913,0.18098639063188962,0.6856473832290318,0.9607210211819824
18,0.11005065463062565,0.8406303620356372,0.9811806795268758,0.17486933392978637,0.6961688235057887,0.9601969308955195
19,0.11124777028850331,0.8588374288780932,0.9826680644762231,0.16723972300343584,0.6904576877655998,0.9612570226113196
20,0.10536835409798626,0.8586351910448162,0.9833886407205039,0.17092079308147584,0.7222712486717339,0.9640918746153693
