epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.3830426260021436,0.23929968108661653,0.6851624502120642,0.38262700334251004,0.20885573148107975,0.6471423183054414
2,0.36976694868621457,0.39676015581598845,0.8240956903580938,0.3709531158248637,0.3632930042691078,0.7929128699898755
3,0.2486142245144145,0.5774320925441067,0.9200794259228658,0.2566568670030907,0.5467981606753766,0.9117324757310463
4,0.1751544948516406,0.6455842254199482,0.950317080636816,0.17882193441941677,0.6442050568351978,0.946518968495027
5,0.15725528027626426,0.6536982794634494,0.9513972226210374,0.15766377118385044,0.6586770693613409,0.9452603577313244
6,0.15435762225697533,0.6578628924427552,0.9533086459216557,0.15462622796502387,0.6619420049136653,0.946292656780418
7,0.15231365091669444,0.6687736868988464,0.9530682732446791,0.16061613490887094,0.6794521219516508,0.9461735453516764
8,0.15101244632543595,0.6727118289248291,0.9549610049058782,0.1563624712092695,0.6780012072513548,0.9478033867349572
9,0.15081121154125254,0.676230996118585,0.956013244877633,0.15475849654072912,0.6731473846724942,0.9478649276398071
10,0.14856176643594632,0.6759157622251107,0.9572295559065128,0.15484234866734659,0.6743833528674827,0.9491890496893175
11,0.1484961328646556,0.6816675114049802,0.959289880238061,0.15567000431116815,0.6786437734686454,0.950628312786612
12,0.1530156918868839,0.6832967110364945,0.9595979762462672,0.1633959643552714,0.6789050954863931,0.9508188910725985
13,0.14651393377383096,0.6907009814200001,0.960551430452202,0.16515482236968182,0.680363589231271,0.9516447303118734
14,0.14344312526026387,0.6956195149172644,0.9627291418912146,0.15557925161397027,0.6822547227136659,0.9547297163162806
15,0.14494818293463482,0.7015633580827022,0.9635995221441749,0.15948833989723024,0.6865040119660663,0.9550314652690925
16,0.14371492061285857,0.7031910025894819,0.9639233299652262,0.15933667240696692,0.6893203263535294,0.9561233200325572
17,0.1405312112881603,0.7053736258452097,0.9647600291481218,0.15569448669022012,0.6864425004993602,0.9564568320330336
18,0.14048915487728456,0.7087806916304162,0.9657862633606845,0.15309249340135042,0.6845657695412888,0.9573025231770989
19,0.1372113222361495,0.712846415556046,0.966238023128872,0.15349000843567587,0.6831605166306125,0.9577829392730232
20,0.14140578695130362,0.7228495196493837,0.9677165588962722,0.15231370050534707,0.6887682477936944,0.9585889266075079
