epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.3812190261794306,0.24494947702976425,0.676913658170549,0.3807618534453561,0.24021112238980244,0.6650110178071587
2,0.3198205276312178,0.5095846682429073,0.8941811210829954,0.31731483837631896,0.5237915897946799,0.9022849542413593
3,0.18614343551656415,0.650684321469983,0.9505840008596348,0.18972850729212742,0.6153674449419598,0.9432553153475075
4,0.16328768990190112,0.6869338994331321,0.9539575257326084,0.16978104088271412,0.6212790234757593,0.9433228118237945
5,0.1538074780414938,0.7100150566488027,0.9556611738530151,0.16296990305304687,0.6296631380796597,0.942449328013023
6,0.15041484316110748,0.723788011047105,0.9564306011935559,0.16593068858014248,0.6347145739487854,0.9417664224882376
7,0.15059099158540973,0.7338490670138512,0.9579215980539023,0.16022820786656303,0.6486667665224235,0.9427034323943382
8,0.1490908795027344,0.7383661092784242,0.9587996536177351,0.15873239661886474,0.6607795688675291,0.9434776566811586
9,0.14685724556225066,0.7470980557294673,0.9600780895157963,0.16004565805793605,0.6639884052974906,0.9434419232525361
10,0.14670401772072977,0.7512861353005217,0.9610755187381429,0.1596329027565522,0.6693640152062692,0.9441724733488178
11,0.14606175252065887,0.7576247287084248,0.9620238259709043,0.16014239363103747,0.670237413709694,0.9442717328727691
12,0.144589789594267,0.7621057498401934,0.9629231015118557,0.1620080840285216,0.6713399673959349,0.9444146665872591
13,0.14231828619294076,0.767371484635722,0.9636816931193997,0.16114986710777587,0.675559213811145,0.9450459571595894
14,0.14449039892560744,0.7721069277891902,0.9645644441675313,0.1606229282666908,0.6861963933239704,0.9466023464951461
15,0.14071516171140258,0.7737079713670534,0.9652478177285232,0.16160169172191494,0.6820091595144494,0.9470787922101126
16,0.1397297075193607,0.7772660936159353,0.9660816273826196,0.16309308741137246,0.683244215812693,0.9473805411629245
17,0.14206753456534757,0.7814302040923382,0.9668818462644261,0.1627697326113608,0.6866654469218957,0.9486669445933338
18,0.1435105555562788,0.7857303384795216,0.9677255886737696,0.16298252153141954,0.6919677934781273,0.949881881166498
19,0.13764883605874884,0.7850947212620026,0.9681572120381381,0.16647691620844546,0.6850420708015039,0.9494769023087765
20,0.1460814757885691,0.7927184755942731,0.9692987565093408,0.16360992022127271,0.6948821762061539,0.9523713100271972
