epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.3785471171735697,0.36601528080221435,0.8157630116836291,0.3770336403308787,0.4178449643335813,0.8449248605403687
2,0.18078371550073913,0.6531870454462777,0.9500167502372574,0.17230368386680517,0.6605398798576222,0.946137811923054
3,0.15669059686264988,0.6748162825811156,0.955161556264092,0.15359715826918827,0.6638166678809372,0.9474639191630436
4,0.1553708000126663,0.6972851006225533,0.9577140034692404,0.1520417014731266,0.7011107153054537,0.9500009925952395
5,0.15538402594927714,0.6982271810650993,0.9584263626159988,0.15171670606322538,0.7139432712122572,0.951608996883251
6,0.1528871540496571,0.7252326577739696,0.9619755166612938,0.15138370476076218,0.6870436802691483,0.9497667401187143
7,0.14904045972375957,0.7047167418784185,0.9606848905636116,0.14903070714986213,0.7079240024312645,0.9518353085978599
8,0.1457307905477248,0.7321097214155439,0.9644001022170814,0.15087464280695081,0.6844153406060223,0.9506640462152344
9,0.14646427659344416,0.746166847886276,0.9660895735868172,0.15017915452433842,0.6885581224228705,0.9533916979334168
10,0.14428884157336105,0.7550405418225197,0.9675166396224831,0.15115789210645156,0.6873860087824378,0.9548885315546026
11,0.13883458144210503,0.7524922649409261,0.9692566777462036,0.15085495393648643,0.7010323057362267,0.9595338772755245
12,0.13857424432593485,0.7552104385384346,0.9695145681915252,0.14514581659169637,0.7142346656797472,0.9620590395648463
13,0.13934165130954299,0.76018021025647,0.9698483990655987,0.1548896792415624,0.7080638738702048,0.960903658706053
14,0.13250561770852878,0.7737524854485385,0.9719107099481962,0.14778308480858643,0.7241358393040447,0.9618287574692792
15,0.13218176644136073,0.7836418463413012,0.9729082294683177,0.14595383950801336,0.7078555882542433,0.9629563456613661
16,0.13248145071969192,0.7597452823950793,0.9710953210401942,0.14819987005838883,0.7048480341587356,0.9610386516586267
17,0.12790491648711141,0.7952826233009619,0.9745855106384324,0.1470051880513078,0.6772394833911954,0.9602009012764775
18,0.12414870531862963,0.7985292578392161,0.9753575566144475,0.15465730420737783,0.6714527372422308,0.9596053441327697
19,0.1286624317815558,0.7999246833486676,0.975655178080757,0.1582718775054323,0.6852705995681281,0.9603001608004288
20,0.12348678392287465,0.8024349965689908,0.9756770301423001,0.15497945541533353,0.7126209179523917,0.9631151608996883
