epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.37691841571588075,0.34296055296508654,0.6995721691421801,0.37680095764441546,0.34833687730782864,0.668721338812459
2,0.15717869704186543,0.6947245247261985,0.9589138803030754,0.15574370778211763,0.6378804797372933,0.9470509995434063
3,0.15252275364999424,0.7225219143832083,0.9616215493834016,0.15210208757339078,0.6767113070176843,0.952887459551744
4,0.14885005231625817,0.7305639073300032,0.9647246324203326,0.1487943863816987,0.6874367361173805,0.960693228515276
5,0.14702032798453868,0.7393137504405796,0.9659729088615527,0.14846672529531257,0.6972943460320483,0.9606852877533598
6,0.1457295067867618,0.737080458900597,0.9666600749290937,0.14826438593888314,0.6916221155695014,0.9579338137494293
7,0.14169780952091973,0.7469809746846237,0.9692115288587174,0.14445667443312057,0.6976603070213732,0.9634129394715423
8,0.14219872274792542,0.7498859710424146,0.9705280704178167,0.14457111730077396,0.7050028747881593,0.9653425446171561
9,0.1359780065830068,0.7632646478601695,0.9721673362246682,0.14135605696643466,0.7149597273524154,0.9668552597621741
10,0.13655033062015068,0.773297756122251,0.9731790324954603,0.14917142001864747,0.7226009300695923,0.9662517618565502
11,0.13481250214903134,0.7872445750836873,0.9737838469922263,0.14628042065810776,0.7211445368153299,0.9631508943283108
12,0.13132407072521385,0.8059750025033113,0.9765177024272945,0.14120505808868777,0.7422668868024228,0.9687411907172493
13,0.12604145697199542,0.8083256312292763,0.9773110586782031,0.14655245706259964,0.7385951922380979,0.9660016278561928
14,0.12256909881363034,0.8291870834880871,0.9789757884575967,0.14147782530660463,0.7565984814490951,0.9692811625275446
15,0.12135618463099104,0.8387357302051768,0.9803379303930572,0.14008154748915352,0.7731479965308272,0.9714331090068092
16,0.11841687285094281,0.836405638129144,0.9804776210509397,0.1476136674390775,0.7460607378079605,0.9682647450022829
17,0.12266549702650877,0.8409008269431988,0.9802609063910056,0.14233119968817295,0.765355815141765,0.9701784686240644
18,0.1152415558806298,0.8585959366162471,0.9822021279573651,0.14365274643149967,0.7795023128424291,0.9713854644353125
19,0.11296972632408142,0.859173852942055,0.982692264279916,0.1402462820046257,0.7862006060697834,0.9719294066265658
20,0.11407204236276342,0.8683725929214233,0.9837202141502032,0.1462983415624965,0.7926617364115768,0.9721199849125524
