epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.1550937575004948,0.6778164354459778,0.955589567717462,0.15492102751466078,0.6775296386028331,0.9534988982192842
2,0.14959147895531727,0.6854949406529811,0.9614350844780835,0.15054521775333204,0.684991105896602,0.960081789847736
3,0.14814276211665006,0.6991833286496062,0.9623732783600478,0.14810296340046006,0.6726988473318949,0.9612411410874874
4,0.1449485962484744,0.7125917444826715,0.9660427993393814,0.14491387583981846,0.6935778630204218,0.9635876362336965
5,0.14525456630496794,0.728514799016988,0.9679477212002019,0.14708138780496785,0.6812919781413662,0.9634010283286681
6,0.14433039244980522,0.7273017569103873,0.9684358709717035,0.14341851367611433,0.7013850991247556,0.9651082921406309
7,0.13956017461135192,0.7599670336357495,0.971233928124777,0.14721574074276617,0.6753537865854558,0.9638814444245924
8,0.1339035940234891,0.760059776213155,0.9716887580173137,0.15287371146901746,0.6661027164270117,0.9603795684195898
9,0.12571088465210103,0.7707320406211441,0.9742904175098221,0.14922360841120197,0.7246054741372655,0.9635399916622
10,0.12460137498222347,0.782680121331379,0.9759970454568029,0.16148610500611355,0.695361229576735,0.9604470648958767
11,0.12228855932704123,0.801166820150787,0.9773986475199264,0.15737717889139904,0.7319759051012804,0.9644889127111745
12,0.11501093753664003,0.8162775968954907,0.9793654233566031,0.16277684944772594,0.7262412122859603,0.9639965854723761
13,0.11197445758804891,0.8280992826507532,0.980200226286224,0.157964281270278,0.730229085897867,0.9640323189009987
14,0.10966632275056376,0.8521796985094876,0.9821060511247942,0.17128598129001255,0.7398009003023787,0.9624838703273578
15,0.10834039833143787,0.8364901963580245,0.9819189541350511,0.17469234454217994,0.7145973846819748,0.9595021142278602
16,0.1063291215456287,0.8418579836509261,0.9822747273684429,0.16562294928190385,0.7310365342475768,0.9631111905187303
17,0.10788507752345755,0.8633512850129184,0.9841626732475687,0.17182360348777873,0.7221706896983534,0.9615548011831735
18,0.10602847668642462,0.8717693327272253,0.9849603637916757,0.16806049694683906,0.7174341041118617,0.9623568181367002
19,0.09643708428296782,0.8874627633475274,0.9865409360447948,0.17652256661486404,0.7407414380353503,0.9632183908045976
20,0.09923889650764019,0.8798074237197673,0.9869321060059759,0.18046325186543535,0.7062252012072261,0.9601016417525262
