epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.3846722624163184,0.17804914319009213,0.5958053071614262,0.38470919865950726,0.13069467058624412,0.533081214142497
2,0.3801375700960959,0.2687430591652045,0.7101164209212721,0.38114334839845054,0.1870738405433389,0.6549937466499911
3,0.32811034494172625,0.47033593387354505,0.8315255718783833,0.33525873658972205,0.4087997388370657,0.8100609453477061
4,0.18573892462511982,0.6539203822501714,0.9509421218351759,0.1869963125607996,0.6217257250304302,0.9471780517340639
5,0.1583607513956934,0.6458562700629902,0.9501850652898061,0.15602671513172273,0.6686295125411204,0.9519961090266611
6,0.15435258793409254,0.6627175649544919,0.9525938487349733,0.1550678676454343,0.6697801778191915,0.9526929108847995
7,0.15345770795550676,0.6545597814214369,0.9523028190062369,0.15219864583461085,0.6880967475036804,0.9532924384094654
8,0.1545144702646301,0.668416846430304,0.9543866207592779,0.1528232189937332,0.691894144075213,0.9549520576499315
9,0.15575832268781004,0.6552344339106462,0.9529086267785274,0.15344111515937725,0.6869611384760956,0.9539753439342504
10,0.1534792817597789,0.6719276756335831,0.9556430240002456,0.15273321888475455,0.6894686235194337,0.954693982887658
11,0.14944536512620912,0.6779146432281209,0.9570166337531277,0.14993611085558128,0.689610222609895,0.9558771564131577
12,0.15009126416952082,0.6754602742571847,0.9570467932099685,0.15089158082159562,0.6935533685796784,0.956262283366089
13,0.1499578123577513,0.6815428833581401,0.9584700667390855,0.15230689975663084,0.6858012284130867,0.957084152224406
14,0.15079303107054928,0.6848163313497679,0.9589461166087406,0.15427488512365778,0.6858000447877253,0.9567188771762651
15,0.15370415700668616,0.6877271088109647,0.9596286774897581,0.15764377659089734,0.6624215570877029,0.9559049490798641
16,0.14813344997470201,0.6934507622292682,0.9601110482036612,0.15684328600266906,0.6762612362407417,0.9571556190816509
17,0.14938173976477662,0.6973808735068387,0.960966619621526,0.15865374138660837,0.6835629446643778,0.9578107319397295
18,0.14497717895799545,0.6985603296755956,0.9613980623903446,0.15604371364627564,0.6758172744323442,0.9576558870823655
19,0.14198214046899346,0.6990263366802155,0.9617901353292754,0.15823698486481236,0.6726465953285978,0.9571794413673992
20,0.14579971344196926,0.7048849914153548,0.9628346999901575,0.1583874049249574,0.681796128022456,0.9577908800349393
