epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.22776548338324018,0.613493794692461,0.9321600040453402,0.2199655740816539,0.6330381010062301,0.9379429456256327
2,0.15468575935056397,0.6786119579183643,0.9517501063256301,0.1526178500263172,0.6956610235630769,0.952661147837135
3,0.15840455903727466,0.6862133749312879,0.9535594931405296,0.15570607204462722,0.6850576874477515,0.9503583268814644
4,0.15128062078086432,0.7002559476609517,0.956936720222277,0.15192992717664297,0.6774408768704988,0.9522244059317492
5,0.15122615017689642,0.6945570274664317,0.957039027601321,0.1535109113230406,0.6799776606403639,0.9541818037440692
6,0.14771243145278162,0.7180114123869696,0.9613433419387112,0.152502441905608,0.679090615076578,0.9568062255573423
7,0.15530425058098704,0.7173978442869179,0.963053220605591,0.1700180849142482,0.6983202914778458,0.9585214301312209
8,0.14348933254557206,0.7416283558726235,0.9658786379844814,0.1541676061931694,0.716820894178662,0.960840132610724
9,0.14219734414400403,0.7428803246250174,0.967411352416865,0.15569137166116204,0.7062245266376918,0.9616540607071248
10,0.13876845083250974,0.7513032827399898,0.969771555659097,0.1530819791300752,0.7021410591127755,0.9618724316598177
11,0.13344478813736899,0.7588096834940061,0.9717759856679371,0.15722440543257507,0.7095946842418722,0.9631945685188493
12,0.13508004570646553,0.7759593932099854,0.973764884459482,0.15043944143286056,0.7045092200847638,0.9627578266134635
13,0.1286323586031497,0.7828118171748263,0.9745804539630339,0.15234823393646643,0.6999569769128525,0.9631310424235205
14,0.1263473968478998,0.7846948755163625,0.975661318329455,0.159780886019263,0.7155384965866441,0.9633732356619618
15,0.12915279536470303,0.8077380636692038,0.9777267896341767,0.17759607155348495,0.706539552218457,0.9629523752804082
16,0.12768806365392443,0.8123490380409693,0.9789235963436625,0.1664153816146112,0.6994458724917321,0.9611855557540744
17,0.13072103657640188,0.8034850287629254,0.9770636427747783,0.15572084806789863,0.6833245404563715,0.9620471284219722
18,0.11128388295939359,0.8373836662027042,0.9813778898674158,0.16761480717458457,0.6838820245820403,0.9605780874674925
19,0.10940703733080942,0.8430637834328362,0.9821614939586273,0.17433124555844332,0.6865613147364146,0.9586286304170885
20,0.11246966442685091,0.8331800938387179,0.9811239725241931,0.17225545292623212,0.7032636507390712,0.9634804359478292
