epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.1677498163552333,0.6827920306858926,0.9526531743731302,0.1706755085884331,0.6744448631097184,0.9452087427788696
2,0.14545697511449515,0.7409311429783848,0.9661428492740509,0.15043872583891266,0.6828281957090063,0.9548925019355606
3,0.14484919609764407,0.7458822866815727,0.9683192062464387,0.14981644686177195,0.697870744345332,0.9584976078454728
4,0.13780498315930298,0.7711324220579066,0.9724725427040752,0.14444839811134083,0.711927418953288,0.9650249141405118
5,0.13214738043933613,0.8069700946376449,0.9757353625049325,0.1451919262455366,0.7234393039204542,0.9689873543366486
6,0.12838091509585645,0.8402304508568574,0.9793944089423693,0.14298887260367618,0.7558502979751287,0.9719532289123141
7,0.12040986858108556,0.8394443249159347,0.9801422551146917,0.14005054186318364,0.7689789850864115,0.9708732852917237
8,0.1097363326007886,0.8774744358891473,0.9844824176687461,0.13384427701201396,0.7971977077827811,0.9748516070116928
9,0.10580670253436904,0.889060455191505,0.9857116412794471,0.14244332885710356,0.798851389813675,0.9731800766283525
10,0.10487716154530602,0.8922982674706033,0.9857703348331794,0.1425705507536915,0.7879762014267874,0.9749151331070216
11,0.10190605311837797,0.9039989487481835,0.9873581309082963,0.14941689198978433,0.8029284586931409,0.9734302106287098
12,0.09762786325392421,0.9182257542985541,0.9888166205696526,0.1425640508631998,0.79925264944073,0.9739145971055923
13,0.10075737662609141,0.9262568614911877,0.9897103879463307,0.14539177120925587,0.8222114619561561,0.9756695054890517
14,0.08758047178464146,0.9353089614333003,0.9913518208997811,0.1497909443201783,0.7971941808309142,0.9698608381474202
15,0.07733880718282747,0.9444614584171352,0.9927252500571132,0.1597369171788441,0.8133276586780447,0.9729775871994917
16,0.07417301424761466,0.9478678774311262,0.99296616452074,0.16552600668412504,0.7949616779976129,0.9716355984356699
17,0.06925070665126451,0.9554793312010255,0.9942637435470952,0.1882181611255269,0.8060859981943218,0.9708415222440593
18,0.07143806177789119,0.9590766136709852,0.994441991354891,0.1914039161280096,0.8028550432129424,0.9710082782442976
19,0.0595721597902804,0.9714211148178937,0.9961383253555248,0.18339952766815715,0.7909525562670775,0.97059535862466
20,0.05430725389104432,0.9741328259207876,0.996535996756504,0.198950493248187,0.7963421284596451,0.9695074742421536
