epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.19239296147432997,0.6358885273018213,0.9465653886822575,0.18181218489387801,0.6923785126409578,0.9456335735413813
2,0.153208128631931,0.706683231996476,0.9585414922790887,0.15832031001952365,0.6729348738444693,0.9476743493538204
3,0.14748773467129322,0.733606426178074,0.963256932385929,0.15408867852232644,0.6700153805616295,0.9493935243086573
4,0.14309488077097055,0.7517892487582332,0.9668151162087215,0.15400874759947186,0.6696833032550615,0.9522720505032457
5,0.14118064925950116,0.7612796681996966,0.9686849122350777,0.15414887109649517,0.6696739637966215,0.9544478192682588
6,0.1389755823155913,0.7742552419780857,0.9709311596852942,0.15322839282701745,0.6736997602714092,0.9561034681277669
7,0.13299207769746585,0.7841116486529351,0.9729140988236908,0.15827028652297478,0.6747881164198244,0.9576677982252397
8,0.1288516345793563,0.7959910399678092,0.9749230437212796,0.1565549499560421,0.6846426994534118,0.9601889901336033
9,0.12415964446252098,0.8151013272986251,0.9774958079257969,0.15302556597979589,0.6981231377443131,0.961892283564608
10,0.11805119163144744,0.8308512889014054,0.9793699382453518,0.15800958778336147,0.6974513411034216,0.9620233061362238
11,0.12365374223239342,0.8423359344880808,0.9814178014839536,0.16031448638566506,0.7041625189275346,0.9610346812776684
12,0.11004984412391187,0.8466380715823264,0.9822355381341048,0.16234151213286874,0.7065713639844347,0.9628769380422051
13,0.10452576370721739,0.8598073049242304,0.9843215973315201,0.17890579399661483,0.6907751818032226,0.9602644273718064
14,0.09788413502858219,0.872749540768165,0.9860791532235853,0.16828088635437002,0.7184661376987844,0.9615389196593414
15,0.09710895618837151,0.8778612259467101,0.9867099734795436,0.18196429642481862,0.7192269406726596,0.963023842137653
16,0.09655723200990891,0.8885983068558057,0.987895041478283,0.18326413179828582,0.6939382490008404,0.9562186091755505
17,0.08122260008948705,0.9015780817375201,0.989889899922976,0.2005905128806551,0.6883664114916828,0.9575566275584142
18,0.07990511159130456,0.9124903999854003,0.9905425722404774,0.19296602656112335,0.6990044411643688,0.9605026502292894
19,0.07996941565260232,0.919263024097153,0.9913306912204376,0.19091893639042476,0.6762655192202391,0.9565163877474044
20,0.087008486506654,0.9180420560462702,0.9911817901895079,0.19991035021354106,0.7062291850654282,0.9584459928930181
