epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.3492675876692235,0.42192373232477387,0.8296380774881327,0.35167259407616425,0.397401139314967,0.8106128283008754
2,0.1517520498928518,0.6956821685919522,0.9585149447332468,0.1526690943537153,0.6619385318037124,0.9503067119290095
3,0.150404776614935,0.7269525259269071,0.9653431721788942,0.15036029324870562,0.677233451262501,0.9573541381295535
4,0.1439668365286135,0.7397920438975982,0.9672579364971868,0.15058862946141705,0.6891240443828685,0.9586167192742143
5,0.14056797022572667,0.7435519133527986,0.9697282127271102,0.14843466016495022,0.6833077815177949,0.9591011057510969
6,0.14165405439041848,0.7499387347291263,0.9702654844881968,0.14942906351290017,0.6913230405627094,0.9609036587060528
7,0.13409147120021916,0.7585224701422494,0.971973737795127,0.14829998447476464,0.6915579607559623,0.9646556687114128
8,0.13355932545386515,0.7659061019102831,0.972733142082646,0.15080177280629112,0.6987851924754742,0.9649812399499731
9,0.13239241107507765,0.7810820845243129,0.9741054876666785,0.14536628528971857,0.7099690224044383,0.9660691243324797
10,0.12894892595236598,0.7923354679742174,0.9753441925437515,0.14281541535827283,0.7186065751031728,0.9689635320509002
11,0.12690682512008322,0.8000927351074948,0.976505963716548,0.14332048552177937,0.7174471370381732,0.9680265221447998
12,0.12680714656064937,0.8022016630412278,0.976801779227358,0.14490383121375247,0.7205818813981985,0.9685188493835983
13,0.12400239638886448,0.8190996895377866,0.9783057789673004,0.14509148827103652,0.7308374702550725,0.9694002739562861
14,0.12373507608108635,0.8250654424791627,0.9786256136862532,0.1493051748608397,0.756861425430357,0.9694955630992794
15,0.12121831983990895,0.819312751446318,0.9789246799169622,0.14772364485247907,0.7286296559883617,0.9677327139539039
16,0.11875794253312583,0.8393141353332931,0.9805525682041669,0.14661725957657848,0.7542095949279431,0.970444484148254
17,0.12103553280803862,0.847753573339156,0.9813497169616244,0.14570265118087405,0.7488805925118406,0.9699402457665814
18,0.12350092096391298,0.8527577891029401,0.9816774978847745,0.1437030496381631,0.7517584050949607,0.9704365433863379
19,0.11328444277991993,0.8596749221858759,0.9825212402941178,0.14345761466129758,0.7781559545159774,0.971496635102138
20,0.11264521395282887,0.8687827393991088,0.9835163217743152,0.14747921322709887,0.7745046769234749,0.9702062612907708
