epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.3059211659621866,0.4836962905790796,0.8772502882756467,0.30967750532604826,0.4805948198862996,0.8761399956325808
2,0.15581306376102919,0.6741988654756338,0.9509556665014218,0.1541220392280809,0.6615710491784212,0.9529231929803664
3,0.15073437445158966,0.7079878364641788,0.9567742745251014,0.15061828893956258,0.6751047847183453,0.955742163460584
4,0.14903707503082408,0.7203950125513726,0.9589353711735189,0.15192569317781082,0.6685926327434579,0.9564091874615369
5,0.14938150987207582,0.7215936943304636,0.9611901969123579,0.1573836967766842,0.6689588741191103,0.955595259365136
6,0.14804040845026648,0.7313115792704575,0.9634895394542585,0.1511730155018525,0.6808059340493327,0.9575129533678756
7,0.14642696680168527,0.7449409830109782,0.9655625957720776,0.15009562370773946,0.6781849010993302,0.9581005697496674
8,0.14225306273509758,0.750553933491925,0.9676112716906543,0.15348072778756852,0.6771296256111212,0.9575129533678757
9,0.14100290174849428,0.7539551033840837,0.9695329889376195,0.14910722779575114,0.6890169649929903,0.9618287574692792
10,0.13913646970248128,0.7595626347669294,0.9702829119587665,0.15294856965064366,0.6898066524957309,0.9624481368987354
11,0.13347424483867082,0.7780848345914367,0.9739131534059869,0.15246278694140736,0.6892383892385318,0.9644015643300976
12,0.1308243004886749,0.7822740395307325,0.9748641695719976,0.14712860493936908,0.6932731164663483,0.965203581283624
13,0.13166538535426564,0.7816706239088146,0.9756940061239952,0.14774208467140376,0.709695046752205,0.9661167689039764
14,0.12807985769634714,0.7923662624342949,0.9765630319103307,0.163711116016309,0.6934579669400736,0.9641077561392015
15,0.12338682157409851,0.7974344959111235,0.9773666821075863,0.15258449514972192,0.6970491687254838,0.9651003513787147
16,0.12501445079846038,0.8036684271581143,0.9782651449685628,0.1596967963693298,0.6980833131427799,0.9643698012824332
17,0.11586512815200868,0.8206351910930493,0.9795795193810629,0.16353464665734402,0.7015486468074826,0.9622932920413715
18,0.114166435574676,0.8192287054897148,0.9799058555398137,0.16094871310987205,0.6903249047121678,0.9628848788041212
19,0.11341721010731753,0.8341307554529539,0.9812729638528978,0.16468736778034546,0.7025776594716407,0.9639290889960892
20,0.1146183844742881,0.8476493621528687,0.9827110462171103,0.1575788321378871,0.7006346568351184,0.9629523752804081
