epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.26160859090902433,0.6261846603566726,0.9383616552304536,0.25999486649306974,0.6197119950949004,0.9359577551466063
2,0.15407103833493271,0.7166895533112493,0.9612020259208792,0.15909660849297477,0.7199451940084544,0.948142854306871
3,0.1491122079351189,0.7399937873404131,0.9661222613813573,0.15048582510691938,0.710054698698721,0.9529112818374922
4,0.14803054846750963,0.7423747803902949,0.9670535926324239,0.1555444845986939,0.6831847396622,0.9539078474579636
5,0.14225091791567773,0.7359222449957046,0.968624593321396,0.14756535719806585,0.7110946287025443,0.9610227701347943
6,0.1464010461127833,0.7445349087570449,0.9703763701558629,0.1533818354355159,0.6985595744424714,0.9588033271792428
7,0.13731118088882444,0.7477917350988411,0.9718744102426572,0.145360854154674,0.6994140684400595,0.9638576221388442
8,0.1356598728905388,0.7570566938645464,0.9717507022909448,0.14973031207222806,0.702120940513883,0.9620749210886784
9,0.13162804830179714,0.7686478544112362,0.9736063215666303,0.14860953130971924,0.7033349282747279,0.9630675163281917
10,0.13453662534458463,0.7676317425849439,0.9737132341321977,0.1460813541258766,0.7143971284092173,0.965715760427213
11,0.13051821187742085,0.7866831270595077,0.974905525952935,0.15732034524586871,0.7140057754445148,0.9593591805133703
12,0.12935438175848804,0.7874909066266595,0.9756963538661444,0.15297807454664972,0.7137909230709351,0.9616222976594604
13,0.12553646420572256,0.7901591010592808,0.9761559695407547,0.14681932788705315,0.7195027228827255,0.9665296885236139
14,0.12351455514813857,0.8045282194298197,0.9772498367867718,0.147413617897734,0.7317354889241746,0.9658348718559546
15,0.1204931060552461,0.823668876266881,0.9791491601855438,0.14818844590112268,0.7533953513705832,0.9686260496694657
16,0.11816067490843589,0.8337905572765527,0.9796718037070848,0.15552160995347158,0.7466082138211112,0.968201218906954
17,0.11928197453345697,0.8365209895759955,0.9801715115937828,0.16433229803720686,0.7502501840022447,0.9583109999404443
18,0.11593714565531703,0.8455253141686847,0.9814110291508307,0.15064787073869093,0.7615881153873592,0.966767911381097
19,0.11165822181304523,0.852397537904586,0.982497582277075,0.1583646811216632,0.7707050970857079,0.9658825164274512
20,0.10956424087098987,0.8636593533878458,0.9833823198762559,0.1593175214107269,0.7717047092852385,0.9675738987155817
