epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.38389738851863864,0.2333320760952029,0.7061227309297872,0.38316060274401714,0.2182407679043524,0.6774720584440077
2,0.37403935234817315,0.37726772460945424,0.8210932893402574,0.3745684204735011,0.32803272322357313,0.7913922140829412
3,0.18657919087038677,0.6580896108436018,0.9523335202497274,0.18440261938782018,0.6234763179602788,0.9481547654497449
4,0.1698294805540266,0.6567898470276501,0.9527564750276989,0.16466688232444157,0.6069400171781117,0.945609751255633
5,0.16235924634128315,0.6670850629772845,0.9540208244728641,0.15880847659623512,0.6118444025147256,0.9461933972564669
6,0.15535495593438337,0.6680110963160298,0.9545608954649749,0.15380459109716643,0.6060982482581372,0.9459154705894031
7,0.15722794986781025,0.6740189835653007,0.955812332328319,0.15578848038003026,0.6133024944903015,0.9479820538780696
8,0.15448710703621982,0.6797227105644752,0.9568398307097314,0.15448403882685904,0.618259977136365,0.9494491096420702
9,0.15072818672527807,0.6915294772439718,0.9587079110783631,0.15294013776193474,0.642461040033455,0.9527087924086315
10,0.1488498466326316,0.6943653052138624,0.9587189274069097,0.15401747559156215,0.6428390412271003,0.9549480872689735
11,0.14903138831249318,0.7044504703646782,0.9602835169538586,0.15165532592221478,0.6655822420863196,0.9583904075596054
12,0.1486426651418311,0.7082575428199883,0.961564571487394,0.15366890868333694,0.6549829874683405,0.9568975443193775
13,0.14851050350880934,0.7104998508950703,0.9624924714230118,0.1563659406631429,0.6406106644815395,0.9575010422250015
14,0.14696368176853458,0.7164109089670466,0.9631775606417282,0.1548778575276819,0.6723041064754771,0.95964504794235
15,0.14395118703246457,0.7240251604151778,0.9642958082869879,0.1517809207074951,0.670400387456696,0.959708574037679
16,0.14298665270642832,0.7293248276720755,0.9637212435448377,0.1577278622917244,0.6631655460477818,0.9588867051793619
17,0.14127187198798316,0.7341554616281325,0.9669468606624064,0.15301552586983616,0.6700022326586802,0.9619121354693982
18,0.1385386510535913,0.736509253204672,0.9677295617758683,0.1577003210464689,0.6638666760002582,0.9609036587060528
19,0.13926146065532582,0.7474590517116114,0.9689946336032335,0.15883124202927537,0.6839711544910885,0.9612252595636551
20,0.13805032283050703,0.7520263982840801,0.9696480283029346,0.15189674357387506,0.6847918731099183,0.9623885811843645
