epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.35206574092779036,0.4816080540760915,0.8593704258533365,0.3542010030934266,0.4685240886349046,0.8456474698747345
2,0.15160958497815313,0.6962261564982379,0.9599062528500235,0.15095250160297818,0.6728650779739455,0.952748496218212
3,0.14913340507492773,0.7175479326684414,0.9659028377881741,0.14907530563894675,0.6899393474642657,0.9601929605145614
4,0.14737045159271223,0.7233559870604075,0.9666956522524329,0.14770966774233193,0.6988418496103131,0.9617215571834118
5,0.14315378914560103,0.7303884381393846,0.9682100362364972,0.14588886340246976,0.7034628399601389,0.9645603795684196
6,0.14179724442129196,0.7319553802633322,0.9689765740482388,0.1455912579383169,0.7042112336985404,0.9649931510928473
7,0.13850356912993733,0.7377282729908121,0.970468835077435,0.1417995216411965,0.7054983123162045,0.9662438210946339
8,0.1383105273535438,0.7419211647180435,0.970379620875762,0.14272154082801536,0.7103358287608978,0.9668354078573839
9,0.13476815405771927,0.7527107810742403,0.9719666945686792,0.14229698392633444,0.7120258374185275,0.9670101046195383
10,0.13158306742965734,0.7662112323933788,0.9734822524238179,0.1431494229268009,0.7124225118147399,0.9668433486193
11,0.1320410798523199,0.78361428695628,0.9747809150234729,0.145194690301517,0.7128504778500351,0.967371409286721
12,0.12696514013863536,0.7982714417307893,0.9764855564194043,0.14496470069654474,0.7121681212884736,0.9677724177634844
13,0.12262496603381885,0.8064792507253735,0.9776233083840582,0.1417037647501012,0.7353711257419042,0.970361106148135
14,0.12160524091360846,0.8153558014546908,0.9784884513660698,0.15857621635470753,0.7264701435264608,0.9663708732852918
15,0.11922338374566842,0.8369282614188096,0.9811790541669263,0.1426186069488048,0.7321719903286708,0.970523891767415
16,0.1119238318279343,0.8460694893167476,0.9825952844695953,0.1511283553092279,0.7353681662810743,0.9683004784309054
17,0.1205838908272951,0.8613958171203874,0.9834224120883438,0.1414059353407935,0.7535641550197671,0.9718857324360273
18,0.10660534132329383,0.8678469550382014,0.9849029344067932,0.14523174716172135,0.761679426040493,0.9722946816747066
19,0.09958931933759078,0.8880009574980243,0.9870989762941251,0.1530654825697913,0.7721899308312086,0.9706747662438211
20,0.09479385493689786,0.8951883668502951,0.9884711412826077,0.15167376217998077,0.7695837902984068,0.9706549143390307
