epoch,train_loss,train_pr_auc,train_roc_auc,valid_loss,valid_pr_auc,valid_roc_auc
1,0.34961488317640865,0.4979033226303763,0.8716030654288647,0.3522149203457087,0.44011585923278346,0.8486808409266869
2,0.1563660237987043,0.7218775695579385,0.9603985563191738,0.15844474474244188,0.6612791312644908,0.9455382843983879
3,0.14707232559502498,0.7336553435096644,0.9647042251231888,0.14998804759955375,0.6817861091733521,0.9519345681218112
4,0.14575092556540517,0.74400960648773,0.9665723054918203,0.15051266733054644,0.6807236427693221,0.9543644412681397
5,0.14199550879117223,0.7612743797404521,0.9695387679952178,0.1490381504688785,0.6811421313821696,0.956706966033391
6,0.13819076913088577,0.7622302568060909,0.9712027753924116,0.14910695846074415,0.6917862983558278,0.9612292299446132
7,0.1348374323357328,0.7784032456013736,0.9732550632219871,0.1477138070521431,0.7003171307143001,0.9642705417584818
8,0.13158836413368252,0.7985762383289005,0.9760051722565505,0.14708732577844041,0.7179102462800527,0.9661842653802633
9,0.12968373798467198,0.8116290298962346,0.9771010260536171,0.1495169440162516,0.7258305920879385,0.9668036448097195
10,0.12579612711872704,0.8187312664962283,0.9782794120170085,0.15194370704037802,0.7252673887343397,0.9661604430945149
11,0.12070874643713422,0.8386577846960837,0.9804949582237344,0.15030696507647773,0.7402572952428632,0.966994223095706
12,0.11847928793717301,0.8470085809548804,0.9812446103515563,0.1452000329348051,0.7545747337310955,0.9695987930041888
13,0.11777718039202949,0.8595902186510419,0.9826176783177886,0.14391794385953008,0.7511158727160359,0.9697298155758045
14,0.11601930426160607,0.8658391417219006,0.9831314726573822,0.15022039784489072,0.7623644518568663,0.9693010144323347
15,0.107847216422736,0.8709074248344972,0.9842742812974346,0.15492378909374588,0.7509577986847138,0.9691183769082644
16,0.09979744520329505,0.8894539178105054,0.9865732626482351,0.1489001770860681,0.7883015333295951,0.9714172274829769
17,0.0963091898562904,0.8995936336274601,0.9875100117658001,0.1550636773454013,0.7795139605985396,0.9705080102435829
18,0.09405983095330915,0.8950535013072958,0.9873402519488518,0.15610040348266888,0.7727900380636441,0.9699839199571199
19,0.09399085079202364,0.9105731562083178,0.9891207434757601,0.1589712486546412,0.7774809088525921,0.9709566632918428
20,0.09101366981676967,0.908914438835073,0.9886679904320479,0.16866108417033512,0.7934750810008872,0.9691223472892223
